type	time	src	dst	parent
0	51.6685	7	7	-1
0	51.716	88	88	-1
0	51.7321	4	83	2955
0	51.7396	16	16	-1
0	51.7444	59	59	-1
0	51.7538	23	25	2929
0	51.7787	53	53	-1
0	51.784	81	81	-1
0	51.7909	50	50	-1
0	51.8087	77	77	-1
0	51.8216	5	5	-1
0	51.8764	87	87	-1
0	51.8991	38	38	-1
0	51.9137	53	53	-1
0	51.9535	60	74	2923
0	51.964	32	32	-1
0	51.9684	64	64	-1
0	51.9738	0	91	2925
0	51.9757	29	29	-1
0	51.9829	54	54	-1
0	51.9881	54	54	-1
0	51.9904	37	94	2914
0	52.0123	66	66	-1
0	52.0131	45	45	-1
0	52.0149	98	98	-1
0	52.0267	60	13	2923
0	52.0276	14	14	-1
0	52.041	14	14	-1
0	52.0631	54	54	-1
0	52.095	71	71	-1
0	52.1025	20	20	-1
0	52.1039	62	62	-1
0	52.1268	65	65	-1
0	52.1609	37	26	2912
0	52.1866	4	4	-1
0	52.2021	56	56	-1
0	52.2199	46	46	-1
0	52.2284	65	39	2995
0	52.2395	51	51	-1
0	52.2469	22	22	-1
0	52.2571	10	10	-1
0	52.2855	53	53	-1
0	52.2907	89	89	-1
0	52.3487	35	6	2796
0	52.3492	35	74	3006
0	52.3616	6	6	-1
0	52.3777	78	78	-1
0	52.3927	30	68	2789
0	52.4452	50	50	-1
0	52.5119	9	9	-1
0	52.5212	38	38	-1
0	52.5306	84	84	-1
0	52.5333	89	89	-1
0	52.5348	37	37	-1
0	52.5349	58	58	-1
0	52.5434	10	10	-1
0	52.5455	99	99	-1
0	52.572	7	7	-1
0	52.5768	97	97	-1
0	52.5774	28	28	-1
0	52.6411	27	85	2961
0	52.6671	56	56	-1
0	52.6772	36	36	-1
0	52.6803	3	3	-1
0	52.6858	96	96	-1
0	52.6873	77	91	2972
0	52.7111	72	72	-1
0	52.7262	7	84	3020
0	52.7281	89	89	-1
0	52.7295	75	75	-1
0	52.7409	54	66	2982
0	52.7412	78	78	-1
0	52.7778	19	19	-1
0	52.7882	49	49	-1
0	52.8088	77	77	-1
0	52.8447	40	40	-1
0	52.8501	99	99	-1
0	52.8505	72	98	3029
0	52.8743	95	95	-1
0	52.8858	68	68	-1
0	52.8865	68	68	-1
0	52.9063	99	99	-1
0	52.9122	78	78	-1
0	52.9331	31	31	-1
0	52.9384	92	92	-1
0	52.9659	72	55	3029
0	52.9675	93	48	2935
0	52.9787	23	48	2929
0	52.9875	77	91	3037
0	52.9975	95	95	-1
0	53.0295	54	66	2983
0	53.0296	94	94	-1
0	53.0727	3	3	-1
2	53.0736	9	80
0	53.0952	22	22	-1
0	53.1124	99	66	3039
0	53.1253	13	31	2934
0	53.1625	83	83	-1
0	53.2159	1	1	-1
0	53.2166	14	14	-1
0	53.2403	95	24	3052
0	53.247	91	91	-1
0	53.2517	8	8	-1
0	53.2766	81	81	-1
0	53.2815	81	81	-1
0	53.2899	41	41	-1
0	53.3064	37	26	3016
0	53.3307	27	27	-1
0	53.3382	99	99	-1
0	53.3384	9	9	-1
0	53.3597	38	8	2975
0	53.3601	6	13	2957
0	53.4178	30	30	-1
0	53.4209	79	79	-1
0	53.4334	88	88	-1
0	53.4418	16	16	-1
0	53.4517	30	38	3074
0	53.4757	70	70	-1
0	53.5012	23	23	-1
0	53.5196	46	46	-1
0	53.5327	70	70	-1
0	53.5693	98	98	-1
0	53.5715	28	28	-1
0	53.5833	18	18	-1
0	53.5882	69	69	-1
0	53.5991	16	16	-1
0	53.6083	61	61	-1
0	53.6239	84	84	-1
0	53.6249	18	18	-1
0	53.6551	13	13	-1
0	53.6849	28	28	-1
0	53.689	54	54	-1
0	53.7305	53	53	-1
0	53.7362	43	43	-1
0	53.7561	99	66	3070
0	53.7577	10	10	-1
0	53.7607	53	53	-1
0	53.7669	87	53	2974
0	53.7902	81	81	-1
0	53.7972	90	90	-1
0	53.7974	84	84	-1
0	53.8059	15	15	-1
2	53.8315	96	70
0	53.8346	30	30	-1
0	53.8367	21	21	-1
0	53.8401	25	25	-1
0	53.854	72	72	-1
0	53.8678	13	31	3091
0	53.8872	9	80	3071
0	53.8903	91	91	-1
0	53.8941	44	44	-1
0	53.9073	7	7	-1
0	53.9124	70	70	-1
0	53.9182	73	73	-1
0	53.9234	57	57	-1
0	53.9412	43	43	-1
0	53.9679	11	11	-1
0	53.9692	19	15	3035
0	53.9898	57	48	3115
0	54.0141	43	43	-1
0	54.0233	32	32	-1
0	54.035	63	63	-1
0	54.0387	49	66	3036
0	54.0444	87	87	-1
0	54.0594	4	4	-1
0	54.089	67	67	-1
0	54.0925	1	1	-1
0	54.098	6	74	3008
0	54.1123	0	0	-1
0	54.1321	72	98	3107
0	54.1653	54	66	3093
0	54.193	72	85	3048
0	54.2125	22	22	-1
0	54.2229	80	80	-1
0	54.2279	87	87	-1
0	54.2317	51	51	-1
0	54.2575	90	90	-1
0	54.2899	21	21	-1
0	54.2908	84	84	-1
0	54.3176	39	39	-1
0	54.3243	26	26	-1
0	54.3258	30	8	3078
0	54.339	0	0	-1
0	54.3565	5	5	-1
0	54.3696	1	1	-1
0	54.3753	89	89	-1
0	54.3872	7	84	3112
0	54.3986	13	74	3091
0	54.4427	79	79	-1
0	54.4528	10	10	-1
0	54.4545	54	54	-1
0	54.4756	35	35	-1
0	54.4798	84	84	-1
0	54.5136	27	27	-1
0	54.5299	1	1	-1
0	54.5326	36	36	-1
0	54.5724	78	34	3045
0	54.5983	8	8	-1
0	54.5992	34	34	-1
0	54.6061	8	62	3158
0	54.6083	43	43	-1
0	54.6188	5	5	-1
0	54.6226	67	74	3126
0	54.6283	48	48	-1
0	54.6302	30	62	3142
0	54.6311	49	49	-1
0	54.643	77	77	-1
0	54.6508	74	74	-1
0	54.6508	64	64	-1
0	54.6586	4	83	2997
0	54.6837	75	75	-1
0	54.6928	24	24	-1
0	54.6998	96	96	-1
0	54.7095	29	29	-1
0	54.7564	81	81	-1
0	54.8182	34	34	-1
0	54.8208	77	77	-1
0	54.8352	41	41	-1
0	54.8353	30	68	3074
0	54.8378	87	87	-1
0	54.8465	22	22	-1
0	54.8852	74	74	-1
0	54.8852	16	16	-1
0	54.8874	94	94	-1
0	54.9156	98	98	-1
0	54.9179	38	62	3072
0	54.9204	67	67	-1
0	54.9216	85	85	-1
0	54.9301	66	66	-1
0	54.967	27	55	3154
0	54.9716	48	48	-1
0	54.986	3	3	-1
0	54.9939	0	0	-1
0	55.0074	22	31	3133
0	55.0472	38	38	-1
0	55.0678	92	92	-1
0	55.0846	58	58	-1
0	55.1019	41	51	3178
2	55.1149	38	62
2	55.1302	99	31
0	55.1345	77	91	3167
0	55.1613	1	1	-1
0	55.1672	72	55	3107
0	55.1697	12	12	-1
0	55.1841	87	53	3180
0	55.1909	38	38	-1
0	55.2085	43	43	-1
0	55.2132	25	25	-1
0	55.2282	94	94	-1
0	55.2315	59	59	-1
0	55.2481	41	63	3178
0	55.2485	39	39	-1
0	55.2531	34	34	-1
0	55.2587	3	3	-1
0	55.3006	35	13	3152
0	55.3161	55	55	-1
0	55.3238	93	93	-1
0	55.3444	64	64	-1
0	55.3719	29	31	3174
0	55.3837	3	3	-1
0	55.405	30	30	-1
0	55.4127	22	22	-1
0	55.4355	49	66	3166
0	55.4396	43	43	-1
0	55.47	86	86	-1
0	55.4858	81	70	3175
0	55.5345	18	18	-1
0	55.5357	22	31	3220
0	55.5421	95	95	-1
0	55.6304	99	99	-1
0	55.6441	43	43	-1
0	55.6443	26	26	-1
0	55.6796	43	43	-1
0	55.6921	22	86	3220
0	55.7364	14	14	-1
0	55.749	50	50	-1
0	55.8025	18	18	-1
0	55.8068	35	35	-1
0	55.8289	84	84	-1
0	55.8314	87	87	-1
0	55.8366	93	63	3215
0	55.8439	18	5	3090
0	55.8518	98	98	-1
0	55.8573	34	34	-1
0	55.8801	81	70	3066
0	55.8918	35	35	-1
0	55.9082	61	61	-1
0	55.9684	27	85	3069
0	55.9994	1	1	-1
0	56.0153	10	10	-1
0	56.0637	30	68	3219
0	56.0721	23	23	-1
0	56.0729	11	11	-1
0	56.0861	98	98	-1
0	56.1003	38	38	-1
0	56.1036	67	67	-1
0	56.1602	68	68	-1
0	56.2169	68	68	-1
0	56.2175	94	94	-1
0	56.2304	57	57	-1
0	56.2337	57	57	-1
0	56.2506	95	95	-1
0	56.2762	49	49	-1
0	56.2876	43	43	-1
0	56.2942	2	2	-1
0	56.3055	43	43	-1
0	56.3112	60	60	-1
0	56.3284	90	90	-1
0	56.3289	7	7	-1
0	56.349	31	31	-1
0	56.3803	60	6	3265
0	56.4192	64	64	-1
0	56.425	15	15	-1
0	56.4415	87	87	-1
0	56.4585	38	38	-1
0	56.4666	94	94	-1
0	56.4685	14	14	-1
0	56.4857	88	88	-1
0	56.4876	1	1	-1
0	56.5054	51	51	-1
0	56.5285	92	92	-1
0	56.5356	57	57	-1
0	56.5367	98	98	-1
0	56.5518	42	42	-1
0	56.5651	28	28	-1
0	56.5992	89	89	-1
0	56.5995	1	1	-1
0	56.6139	41	41	-1
0	56.6195	33	33	-1
0	56.6289	94	93	3184
0	56.6547	82	82	-1
0	56.656	99	99	-1
0	56.6653	30	8	3219
0	56.6709	84	84	-1
0	56.6778	31	31	-1
0	56.6812	95	24	3227
0	56.6914	73	73	-1
0	56.7008	2	2	-1
0	56.703	49	49	-1
0	56.7167	20	20	-1
0	56.7338	53	53	-1
0	56.7347	38	8	3253
0	56.7401	26	26	-1
0	56.7523	36	36	-1
0	56.7559	4	4	-1
0	56.7649	60	74	3269
0	56.7656	83	83	-1
0	56.7712	39	39	-1
0	56.7969	52	52	-1
0	56.8192	34	34	-1
0	56.8363	14	14	-1
0	56.8433	34	34	-1
0	56.8648	22	22	-1
0	56.8829	1	1	-1
0	56.889	10	10	-1
0	56.8958	40	40	-1
0	56.9	94	93	3257
0	56.9069	82	40	3289
0	56.9331	57	48	3280
0	56.9352	10	10	-1
0	56.9448	56	56	-1
0	56.9472	0	0	-1
0	56.9659	22	31	3311
0	56.9827	55	55	-1
0	57.0146	75	75	-1
0	57.0185	94	63	3315
0	57.0278	69	69	-1
0	57.0536	57	48	3258
0	57.0565	30	62	3219
0	57.0607	26	26	-1
0	57.0711	79	79	-1
0	57.0884	95	95	-1
0	57.0982	67	74	3254
0	57.138	24	24	-1
0	57.1432	56	56	-1
0	57.16	15	15	-1
0	57.1785	56	56	-1
0	57.1848	7	7	-1
0	57.1852	18	5	3235
0	57.2017	92	24	3279
0	57.2414	95	95	-1
0	57.2488	80	80	-1
0	57.2726	35	35	-1
0	57.2792	4	83	3303
0	57.2812	36	36	-1
0	57.2867	13	13	-1
2	57.2958	69	72
0	57.3224	11	11	-1
0	57.3319	35	13	3341
0	57.3673	35	6	3341
0	57.3855	10	10	-1
0	57.4099	54	54	-1
0	57.4239	63	63	-1
0	57.4553	8	8	-1
0	57.4854	90	90	-1
0	57.4979	60	60	-1
0	57.5786	65	65	-1
0	57.6672	33	33	-1
0	57.672	92	92	-1
0	57.6874	49	66	3297
0	57.715	48	48	-1
0	57.7164	14	14	-1
0	57.7286	48	48	-1
0	57.7336	35	31	3346
0	57.7543	9	9	-1
0	57.7678	35	35	-1
0	57.7697	90	90	-1
0	57.77	5	5	-1
0	57.824	24	24	-1
0	57.8294	35	74	3363
0	57.8309	48	48	-1
0	57.8369	35	31	3341
0	57.8704	9	80	3362
0	57.8821	35	35	-1
0	57.8886	89	89	-1
0	57.8945	35	31	3371
0	57.901	35	13	3371
0	57.9181	35	74	3347
0	57.9486	20	20	-1
0	57.9535	71	71	-1
2	58.0294	58	7
0	58.0625	6	6	-1
0	58.0763	0	0	-1
0	58.0873	70	70	-1
0	58.0921	14	87	3359
0	58.1068	75	75	-1
0	58.111	91	91	-1
0	58.1205	14	87	3309
0	58.1344	0	91	3379
0	58.1441	48	48	-1
0	58.1507	14	53	3384
0	58.1785	35	13	3363
0	58.2048	31	31	-1
0	58.2155	75	75	-1
0	58.2234	47	47	-1
0	58.2302	30	30	-1
0	58.2344	14	53	3381
0	58.2631	5	5	-1
0	58.3033	35	74	3371
0	58.3321	39	39	-1
0	58.3515	35	31	3363
0	58.363	12	12	-1
0	58.3927	36	36	-1
0	58.4111	80	80	-1
0	58.4455	44	44	-1
0	58.4535	47	47	-1
0	58.4839	2	2	-1
0	58.5441	62	62	-1
0	58.5735	9	9	-1
0	58.581	14	14	-1
0	58.5832	17	17	-1
0	58.5882	36	36	-1
0	58.5908	45	45	-1
0	58.6088	8	8	-1
0	58.6172	0	0	-1
0	58.6279	55	55	-1
0	58.6437	14	14	-1
0	58.663	80	80	-1
0	58.6898	65	65	-1
0	58.6917	10	10	-1
0	58.7075	71	71	-1
0	58.7078	79	79	-1
0	58.7366	99	31	3290
0	58.7533	97	97	-1
0	58.7614	35	35	-1
0	58.7655	54	66	3349
0	58.7698	30	30	-1
0	58.7776	57	48	3259
0	58.778	35	60	3421
0	58.8078	1	1	-1
0	58.8272	10	10	-1
0	58.8276	82	82	-1
0	58.8626	63	63	-1
0	58.8665	40	40	-1
0	58.8923	94	94	-1
0	58.9116	83	83	-1
0	58.9227	1	1	-1
0	58.9253	18	18	-1
0	58.9318	39	39	-1
0	58.9478	4	4	-1
0	58.9627	69	69	-1
0	58.9788	10	10	-1
0	58.9807	35	13	3425
0	58.9936	4	4	-1
0	59.0139	35	6	3425
0	59.0269	44	44	-1
0	59.0407	35	74	3425
0	59.0825	47	47	-1
0	59.0874	35	74	3421
0	59.103	82	82	-1
0	59.1049	39	39	-1
0	59.1091	35	6	3363
0	59.1143	25	25	-1
2	59.1228	6	24
0	59.1249	38	62	3253
0	59.1332	59	59	-1
0	59.1659	38	38	-1
0	59.1803	64	64	-1
0	59.1817	82	82	-1
0	59.2069	78	78	-1
0	59.2081	53	53	-1
0	59.2109	85	85	-1
0	59.2237	35	31	3439
0	59.2242	68	68	-1
0	59.2272	41	41	-1
0	59.2605	41	41	-1
0	59.2681	39	39	-1
0	59.2765	71	16	3417
0	59.2817	84	84	-1
0	59.2923	98	98	-1
0	59.3322	15	15	-1
0	59.3354	14	87	3406
0	59.3664	41	63	3460
0	59.3826	75	75	-1
0	59.4172	61	61	-1
0	59.442	85	85	-1
0	59.4442	30	30	-1
0	59.4477	29	29	-1
0	59.4529	82	40	3446
0	59.4599	97	97	-1
0	59.4744	0	91	3411
2	59.4784	26	47
0	59.4866	34	34	-1
0	59.502	90	90	-1
0	59.5117	72	72	-1
0	59.5179	7	7	-1
0	59.5326	94	94	-1
0	59.5405	41	51	3461
2	59.5778	37	76
0	59.5811	9	9	-1
0	59.5906	74	74	-1
0	59.5931	7	7	-1
0	59.6059	41	59	3482
0	59.6189	37	37	-1
0	59.6231	31	31	-1
0	59.6316	34	34	-1
0	59.6349	18	5	3434
0	59.6564	5	5	-1
0	59.6713	99	99	-1
0	59.6869	30	30	-1
0	59.6882	69	69	-1
0	59.7238	50	50	-1
0	59.7455	10	10	-1
0	59.7501	36	36	-1
0	59.7781	60	60	-1
0	59.8108	2	2	-1
0	59.8187	37	26	3487
0	59.8245	38	62	3452
0	59.8472	11	11	-1
0	59.8637	78	78	-1
0	59.8663	61	61	-1
0	59.8754	32	32	-1
0	59.8793	78	78	-1
0	59.8839	38	38	-1
0	59.8945	99	31	3492
0	59.9226	24	24	-1
0	59.9237	77	77	-1
0	59.9435	48	48	-1
0	59.9447	37	37	-1
0	59.9472	54	54	-1
0	59.9631	47	47	-1
0	59.9634	43	43	-1
0	59.9651	37	76	3512
0	59.9873	22	22	-1
0	59.9927	93	93	-1
2	60.0057	67	50
0	60.0152	58	58	-1
0	60.0268	52	52	-1
0	60.0486	35	13	3421
0	60.0808	37	47	3500
0	60.0811	11	11	-1
0	60.1124	8	8	-1
0	60.1313	48	48	-1
0	60.1327	33	33	-1
2	60.1494	79	19
0	60.1715	34	34	-1
0	60.1733	92	24	3356
0	60.1756	59	59	-1
0	60.2015	39	39	-1
0	60.2215	60	13	3498
0	60.2421	54	66	3513
0	60.2577	99	66	3492
0	60.2667	35	13	3441
0	60.2668	19	19	-1
0	60.277	1	1	-1
0	60.2942	93	93	-1
0	60.2997	43	43	-1
0	60.3117	41	41	-1
0	60.3252	91	91	-1
0	60.3535	53	53	-1
0	60.3699	94	94	-1
0	60.3726	28	28	-1
0	60.3817	66	66	-1
2	60.395	44	53
0	60.4061	59	59	-1
0	60.4082	67	67	-1
0	60.4316	1	1	-1
0	60.4368	29	29	-1
0	60.4377	37	37	-1
0	60.4465	41	41	-1
0	60.5075	20	20	-1
0	60.5091	32	32	-1
0	60.516	58	58	-1
0	60.5191	58	7	3519
0	60.5205	58	7	3553
0	60.5218	2	2	-1
0	60.5254	60	74	3498
0	60.5556	20	20	-1
0	60.5843	63	63	-1
0	60.5959	41	41	-1
0	60.6099	29	15	3473
0	60.6103	17	17	-1
0	60.615	89	89	-1
0	60.62	95	95	-1
0	60.6253	19	15	3535
0	60.6312	30	62	3493
0	60.6879	58	58	-1
0	60.7065	59	59	-1
0	60.7069	95	95	-1
0	60.7179	23	23	-1
0	60.7538	41	63	3461
0	60.7656	97	97	-1
0	60.7657	93	48	3518
0	60.7745	41	41	-1
0	60.7898	31	31	-1
0	60.8068	37	26	3549
0	60.8133	69	69	-1
0	60.8396	16	16	-1
0	60.8691	13	13	-1
0	60.8807	52	52	-1
0	60.8855	25	25	-1
0	60.9022	55	55	-1
0	60.9112	43	43	-1
0	60.9351	5	5	-1
0	60.9386	1	1	-1
0	60.9512	45	45	-1
0	60.9554	58	84	3555
0	60.9608	15	15	-1
0	60.9608	37	76	3549
0	60.962	97	97	-1
0	61.0132	35	74	3341
0	61.0138	57	57	-1
0	61.0146	30	30	-1
0	61.0192	2	2	-1
0	61.0343	11	11	-1
0	61.039	35	74	3448
0	61.0394	69	72	3437
2	61.0586	41	59
0	61.0745	10	10	-1
0	61.1018	22	22	-1
0	61.1074	68	68	-1
0	61.1078	45	45	-1
2	61.172	37	47
0	61.1768	87	87	-1
0	61.1858	42	42	-1
0	61.2048	81	81	-1
0	61.2311	58	58	-1
0	61.2347	27	27	-1
0	61.2741	46	46	-1
0	61.2781	91	91	-1
0	61.2785	74	74	-1
0	61.2914	37	94	3487
0	61.3081	81	70	3604
0	61.309	18	18	-1
0	61.314	76	76	-1
0	61.3182	50	50	-1
0	61.3385	11	11	-1
0	61.3595	27	85	3606
0	61.367	50	50	-1
0	61.3707	10	10	-1
0	61.3757	41	41	-1
0	61.3772	50	50	-1
0	61.3784	56	56	-1
0	61.3827	38	38	-1
0	61.3861	13	13	-1
0	61.39	89	89	-1
0	61.4003	22	86	3517
0	61.4204	53	53	-1
0	61.4252	95	95	-1
0	61.4537	79	79	-1
0	61.4544	68	68	-1
0	61.4599	52	52	-1
0	61.4623	82	82	-1
0	61.4906	16	16	-1
0	61.5365	37	93	3610
0	61.542	35	31	3534
0	61.5449	94	94	-1
0	61.5598	58	7	3605
0	61.5717	0	32	3411
0	61.6067	58	84	3636
0	61.6119	53	53	-1
0	61.6286	23	23	-1
0	61.6378	95	24	3627
0	61.6506	87	53	3602
0	61.6739	59	59	-1
0	61.6802	6	6	-1
0	61.6861	36	36	-1
0	61.703	79	19	3628
0	61.7121	57	48	3592
0	61.728	18	18	-1
0	61.7305	38	8	3622
0	61.7434	61	61	-1
0	61.7497	82	82	-1
0	61.7563	75	75	-1
0	61.7783	6	13	3644
0	61.7989	18	5	3612
0	61.8155	46	46	-1
0	61.8204	21	21	-1
2	61.8292	58	84
0	61.8359	21	21	-1
0	61.8607	37	37	-1
0	61.8616	6	31	3653
0	61.8644	50	50	-1
0	61.8666	87	87	-1
0	61.8691	90	90	-1
0	61.8723	37	37	-1
0	61.8891	37	37	-1
0	61.901	52	52	-1
0	61.9054	30	30	-1
0	61.9072	52	52	-1
0	61.9625	63	63	-1
0	61.9694	58	58	-1
0	61.9836	69	69	-1
0	61.9863	69	55	3597
0	62.0091	13	13	-1
0	62.0233	37	94	3658
0	62.0293	22	31	3517
2	62.0434	6	31
0	62.0441	37	26	3658
0	62.0524	90	90	-1
0	62.0843	2	2	-1
0	62.1228	44	44	-1
0	62.1612	41	63	3619
0	62.1754	58	84	3669
0	62.1867	19	19	-1
0	62.1895	69	72	3670
0	62.2116	80	80	-1
0	62.2297	3	3	-1
0	62.2459	61	61	-1
0	62.2603	85	85	-1
0	62.2803	37	93	3673
0	62.2852	82	82	-1
0	62.2886	97	62	3572
0	62.2911	82	82	-1
0	62.3026	88	88	-1
0	62.318	8	8	-1
0	62.3287	69	55	3682
0	62.3323	7	7	-1
0	62.3347	82	40	3688
0	62.3498	18	18	-1
0	62.3502	84	84	-1
0	62.3556	21	21	-1
0	62.3562	63	63	-1
0	62.3593	52	52	-1
0	62.3989	52	52	-1
2	62.4067	81	26
0	62.4074	46	46	-1
0	62.4373	69	85	3671
0	62.4416	30	62	3666
0	62.4514	10	10	-1
0	62.4656	43	43	-1
0	62.4917	37	47	3576
0	62.4938	13	31	3623
0	62.508	93	63	3537
0	62.51	9	9	-1
0	62.512	18	5	3696
0	62.5251	31	31	-1
0	62.5306	57	57	-1
0	62.5351	41	41	-1
0	62.5489	61	61	-1
0	62.5627	57	48	3713
0	62.6044	67	67	-1
0	62.6111	13	31	3672
0	62.6118	7	7	-1
0	62.6494	13	74	3579
0	62.6598	23	23	-1
0	62.6632	7	7	-1
0	62.6636	54	54	-1
0	62.6719	7	84	3694
0	62.6754	54	54	-1
0	62.6914	82	40	3690
0	62.745	67	67	-1
0	62.7593	97	97	-1
0	62.7754	30	68	3666
0	62.7796	54	54	-1
0	62.7897	67	50	3727
0	62.79	23	48	3721
0	62.7953	63	63	-1
0	62.7961	1	1	-1
0	62.8013	5	5	-1
0	62.8061	43	43	-1
0	62.8065	4	4	-1
0	62.8127	49	49	-1
0	62.8145	18	18	-1
0	62.8411	82	82	-1
0	62.8559	86	86	-1
0	62.8915	69	85	3693
0	62.8975	7	84	3722
0	62.9289	25	25	-1
0	62.9426	24	24	-1
0	62.9526	17	17	-1
0	62.9546	59	59	-1
0	62.9642	70	70	-1
0	62.9797	33	33	-1
2	62.9883	37	93
0	63.0117	20	20	-1
0	63.0251	13	74	3672
0	63.0264	79	79	-1
0	63.042	24	24	-1
0	63.0546	15	15	-1
0	63.0561	54	66	3730
0	63.0566	18	5	3648
0	63.0826	37	47	3658
0	63.1032	88	63	3691
0	63.1033	59	10	3643
0	63.1224	6	74	3653
0	63.1372	94	94	-1
0	63.1541	54	66	3723
0	63.1632	94	94	-1
0	63.1719	67	50	3717
0	63.2061	95	95	-1
0	63.2429	8	8	-1
0	63.2566	48	48	-1
0	63.2572	72	72	-1
0	63.2916	23	23	-1
0	63.2916	23	25	3769
0	63.3273	40	40	-1
0	63.3498	53	53	-1
0	63.3611	13	13	-1
2	63.3612	69	85
0	63.3733	13	74	3773
0	63.4161	72	72	-1
2	63.4199	69	55
0	63.4206	71	71	-1
0	63.4303	77	77	-1
0	63.4422	26	26	-1
0	63.463	9	9	-1
0	63.5091	21	21	-1
0	63.5491	49	49	-1
0	63.5527	5	5	-1
0	63.5752	90	90	-1
0	63.5812	71	71	-1
0	63.6508	83	83	-1
0	63.6508	89	89	-1
0	63.6565	43	43	-1
0	63.6619	44	44	-1
0	63.6772	76	76	-1
0	63.6804	30	8	3493
0	63.6886	60	60	-1
0	63.6974	4	83	3737
0	63.7015	7	7	-1
0	63.7164	7	7	-1
0	63.7246	4	4	-1
0	63.731	35	35	-1
0	63.7358	73	73	-1
0	63.7379	87	87	-1
0	63.7478	58	58	-1
0	63.7524	89	89	-1
0	63.7798	83	83	-1
0	63.8342	9	9	-1
0	63.8379	72	72	-1
0	63.8388	7	7	-1
0	63.8401	60	74	3791
0	63.8546	56	56	-1
0	63.8686	94	93	3635
0	63.8735	67	74	3727
0	63.9021	42	42	-1
0	63.903	96	96	-1
0	63.9243	56	56	-1
0	63.9252	48	48	-1
0	63.945	86	86	-1
0	64.018	56	56	-1
2	64.0189	56	79
0	64.0586	34	34	-1
2	64.0696	33	47
0	64.0773	96	70	3810
0	64.0826	83	83	-1
0	64.0828	94	94	-1
0	64.0885	62	62	-1
0	64.0917	66	66	-1
0	64.1249	28	28	-1
0	64.1419	52	52	-1
0	64.1561	77	77	-1
0	64.1758	35	13	3796
0	64.192	83	83	-1
0	64.2074	49	66	3738
0	64.2237	88	88	-1
0	64.2338	41	63	3714
0	64.2496	67	67	-1
0	64.2915	74	74	-1
0	64.3195	21	21	-1
0	64.3563	67	50	3829
0	64.4157	97	97	-1
0	64.4198	39	39	-1
0	64.4434	45	45	-1
0	64.4516	6	6	-1
0	64.4526	49	49	-1
0	64.4534	23	48	3769
0	64.4629	6	74	3836
0	64.5091	7	84	3804
0	64.5193	79	19	3752
0	64.5421	7	84	3794
0	64.5457	63	63	-1
0	64.546	48	48	-1
0	64.5571	50	50	-1
0	64.562	30	62	3790
0	64.5657	85	85	-1
0	64.5684	76	76	-1
0	64.57	21	21	-1
0	64.574	66	66	-1
0	64.5881	7	7	-1
0	64.5995	79	15	3841
0	64.6119	44	44	-1
0	64.6143	84	84	-1
0	64.6167	79	79	-1
0	64.6196	53	53	-1
0	64.6322	94	48	3807
0	64.6453	6	6	-1
0	64.6643	87	87	-1
0	64.6925	58	84	3799
0	64.6968	3	3	-1
0	64.7197	49	49	-1
0	64.7239	0	0	-1
0	64.7243	62	62	-1
0	64.7408	42	42	-1
0	64.7514	22	22	-1
0	64.7621	72	98	3768
0	64.7847	51	51	-1
0	64.7885	93	93	-1
2	64.7956	94	48
0	64.7956	72	72	-1
0	64.8116	0	0	-1
0	64.8148	77	77	-1
0	64.83	49	66	3862
0	64.8322	93	63	3869
0	64.8411	67	67	-1
0	64.8485	72	72	-1
0	64.871	63	63	-1
0	64.8713	67	74	3829
0	64.8797	25	25	-1
0	64.9049	25	25	-1
0	64.9099	21	21	-1
0	64.9123	6	31	3836
0	64.9155	35	74	3796
0	64.9544	29	29	-1
0	65.0189	76	76	-1
0	65.0398	35	74	3824
0	65.0448	42	42	-1
0	65.049	28	28	-1
0	65.0696	72	98	3876
0	65.1419	15	15	-1
0	65.1555	97	97	-1
0	65.1593	42	81	3809
0	65.1622	93	93	-1
0	65.1698	17	17	-1
0	65.2334	0	32	3863
0	65.2567	0	32	3871
0	65.2744	29	29	-1
0	65.3181	72	72	-1
0	65.3365	87	53	3798
0	65.3409	68	68	-1
0	65.3656	56	56	-1
0	65.405	83	83	-1
0	65.418	19	19	-1
0	65.4571	49	49	-1
0	65.4613	21	21	-1
0	65.4697	56	56	-1
0	65.4767	17	17	-1
0	65.4775	72	98	3870
0	65.4951	75	75	-1
0	65.5326	4	4	-1
0	65.5342	47	47	-1
0	65.5377	19	19	-1
0	65.5637	67	74	3717
0	65.5662	40	40	-1
0	65.6239	55	55	-1
0	65.6299	73	73	-1
0	65.6547	55	55	-1
0	65.7073	66	66	-1
0	65.7075	19	15	3912
0	65.708	17	17	-1
0	65.7105	51	51	-1
0	65.7141	44	53	3788
0	65.7497	93	48	3893
0	65.7523	70	70	-1
0	65.7714	41	41	-1
0	65.781	84	84	-1
0	65.784	29	31	3884
0	65.8138	9	9	-1
0	65.8163	95	95	-1
0	65.8394	3	3	-1
0	65.8415	20	20	-1
0	65.8468	78	78	-1
0	65.8617	31	31	-1
0	65.8907	51	59	3868
0	65.896	72	72	-1
2	65.8961	54	22
0	65.902	5	5	-1
0	65.9042	99	99	-1
0	65.9083	72	98	3898
0	65.9118	18	18	-1
0	65.9143	18	5	3939
0	65.9606	81	81	-1
0	65.971	55	85	3917
0	65.9753	79	79	-1
0	65.983	7	7	-1
0	66.0007	93	93	-1
0	66.0016	90	90	-1
0	66.0145	78	34	3932
0	66.0286	67	67	-1
